product_id,product_name,category,subcategory,cost_price,selling_price
443,Footwear Product 0443,Fashion,Footwear,1401.26,1907.01
444,Audio Product 0444,Electronics,Audio,379.83,529.17
445,Mobiles Product 0445,Electronics,Mobiles,305.66,405.06
446,Appliances Product 0446,Home & Kitchen,Appliances,7923.13,11295.76
447,Haircare Product 0447,Beauty,Haircare,2509.01,4231.23
448,Men Product 0448,Fashion,Men,1001.02,1573.46
449,Makeup Product 0449,Beauty,Makeup,1832.91,2616.03
450,Haircare Product 0450,Beauty,Haircare,2027.6,3653.95
451,Outdoor Product 0451,Sports,Outdoor,402.66,602.71
452,Decor Product 0452,Home & Kitchen,Decor,1017.58,1349.45
453,Cookware Product 0453,Home & Kitchen,Cookware,487.36,819.99
454,Fitness Product 0454,Sports,Fitness,812.74,1432.31
455,Decor Product 0455,Home & Kitchen,Decor,2131.37,2747.57
456,Accessories Product 0456,Fashion,Accessories,294.28,410.63
457,Accessories Product 0457,Electronics,Accessories,881.76,1475.31
458,Fiction Product 0458,Books,Fiction,1081.03,1408.14
459,Furniture Product 0459,Home & Kitchen,Furniture,574.9,790.03
460,Laptops Product 0460,Electronics,Laptops,31732.21,49565.15
461,Makeup Product 0461,Beauty,Makeup,149.9,230.06
462,Cookware Product 0462,Home & Kitchen,Cookware,3720.2,6283.17
463,Fiction Product 0463,Books,Fiction,320.46,413.22
464,Decor Product 0464,Home & Kitchen,Decor,13531.26,19683.78
465,Skincare Product 0465,Beauty,Skincare,21273.62,30373.74
466,Cookware Product 0466,Home & Kitchen,Cookware,1218.42,1545.15
467,Outdoor Product 0467,Sports,Outdoor,9939.22,17931.95
468,Fitness Product 0468,Sports,Fitness,363.9,640.59
469,Outdoor Product 0469,Sports,Outdoor,200.9,338.43
470,Outdoor Product 0470,Sports,Outdoor,524.48,939.75
471,Mobiles Product 0471,Electronics,Mobiles,794.42,1091.68
472,Non-Fiction Product 0472,Books,Non-Fiction,1087.93,1508.61
473,Accessories Product 0473,Fashion,Accessories,794.61,1309.25
474,Outdoor Product 0474,Sports,Outdoor,964.85,1634.4
475,Skincare Product 0475,Beauty,Skincare,5467.41,9277.25
476,Accessories Product 0476,Electronics,Accessories,504.35,624.68
477,Accessories Product 0477,Fashion,Accessories,123.19,167.09
478,Mobiles Product 0478,Electronics,Mobiles,1826.29,2579.26
479,Makeup Product 0479,Beauty,Makeup,1292.01,2028.04
480,Furniture Product 0480,Home & Kitchen,Furniture,141.81,212.63
481,Laptops Product 0481,Electronics,Laptops,187.36,326.33
482,Academic Product 0482,Books,Academic,2377.44,2901.08
483,Comics Product 0483,Books,Comics,442.22,586.6
484,Team Sports Product 0484,Sports,Team Sports,17626.42,24556.44
485,Fitness Product 0485,Sports,Fitness,290.91,410.48
486,Makeup Product 0486,Beauty,Makeup,115.69,168.6
487,Fragrance Product 0487,Beauty,Fragrance,1251.08,2019.48
488,Mobiles Product 0488,Electronics,Mobiles,28196.26,46138.26
489,Fiction Product 0489,Books,Fiction,4162.58,5960.39
490,Fitness Product 0490,Sports,Fitness,667.33,1172.91
491,Haircare Product 0491,Beauty,Haircare,94.32,165.44
492,Non-Fiction Product 0492,Books,Non-Fiction,1760.09,2509.33
493,Men Product 0493,Fashion,Men,397.35,497.71
494,Footwear Product 0494,Fashion,Footwear,5148.43,6460.95
495,Non-Fiction Product 0495,Books,Non-Fiction,2452.54,4435.59
496,Accessories Product 0496,Fashion,Accessories,405.38,700.15
497,Women Product 0497,Fashion,Women,158.33,223.81
498,Appliances Product 0498,Home & Kitchen,Appliances,9386.42,12047.95
499,Women Product 0499,Fashion,Women,3634.1,4499.31
500,Makeup Product 0500,Beauty,Makeup,15634.31,19983.6
501,Footwear Product 0501,Fashion,Footwear,497.3,678.48
502,Women Product 0502,Fashion,Women,4020.89,6655.54
503,Appliances Product 0503,Home & Kitchen,Appliances,170.25,298.89
504,Footwear Product 0504,Fashion,Footwear,459.9,817.13
505,Comics Product 0505,Books,Comics,4863.22,6799.23
506,Mobiles Product 0506,Electronics,Mobiles,10161.16,18152.35
507,Mobiles Product 0507,Electronics,Mobiles,725.39,967.71
508,Laptops Product 0508,Electronics,Laptops,11537.74,15541.82
509,Academic Product 0509,Books,Academic,4395.32,7690.92
510,Haircare Product 0510,Beauty,Haircare,903.67,1136.99
511,Non-Fiction Product 0511,Books,Non-Fiction,16848.56,24385.66
512,Men Product 0512,Fashion,Men,2294.8,2889.45
513,Footwear Product 0513,Fashion,Footwear,5141.04,6479.47
514,Outdoor Product 0514,Sports,Outdoor,1610.54,2669.99
515,Laptops Product 0515,Electronics,Laptops,1358.31,2080.89
516,Cookware Product 0516,Home & Kitchen,Cookware,12122.51,20674.56
517,Men Product 0517,Fashion,Men,630.92,830.99
518,Cookware Product 0518,Home & Kitchen,Cookware,127.32,185.57
519,Furniture Product 0519,Home & Kitchen,Furniture,19915.37,24870.02
520,Audio Product 0520,Electronics,Audio,10968.71,18093.67
521,Mobiles Product 0521,Electronics,Mobiles,928.27,1261.48
522,Cookware Product 0522,Home & Kitchen,Cookware,359.95,440.52
523,Team Sports Product 0523,Sports,Team Sports,5539.84,7592.43
524,Laptops Product 0524,Electronics,Laptops,134.77,237.03
525,Furniture Product 0525,Home & Kitchen,Furniture,1246.64,1758.62
526,Audio Product 0526,Electronics,Audio,147.85,247.01
527,Men Product 0527,Fashion,Men,2699.99,4836.65
528,Accessories Product 0528,Fashion,Accessories,112.52,175.69
529,Team Sports Product 0529,Sports,Team Sports,3608.01,5802.08
530,Sportswear Product 0530,Sports,Sportswear,5714.97,7490.44
531,Furniture Product 0531,Home & Kitchen,Furniture,1654.27,2541.54
532,Laptops Product 0532,Electronics,Laptops,310.06,414.58
533,Accessories Product 0533,Electronics,Accessories,149.87,270.33
534,Fiction Product 0534,Books,Fiction,512.86,925.74
535,Fragrance Product 0535,Beauty,Fragrance,1248.3,2237.44
536,Mobiles Product 0536,Electronics,Mobiles,3811.4,6256.12
537,Audio Product 0537,Electronics,Audio,98.36,151.09
538,Women Product 0538,Fashion,Women,6664.84,9332.96
539,Laptops Product 0539,Electronics,Laptops,7690.81,9422.74
540,Sportswear Product 0540,Sports,Sportswear,1281.24,1984.3
541,Footwear Product 0541,Fashion,Footwear,623.07,1102.72
542,Accessories Product 0542,Fashion,Accessories,12055.34,20004.77
543,Accessories Product 0543,Fashion,Accessories,11336.15,14305.74
544,Decor Product 0544,Home & Kitchen,Decor,33521.5,45370.92
545,Men Product 0545,Fashion,Men,993.47,1301.45
546,Haircare Product 0546,Beauty,Haircare,16981.65,29101.81
547,Furniture Product 0547,Home & Kitchen,Furniture,146.16,249.23
548,Accessories Product 0548,Fashion,Accessories,950.23,1637.46
549,Fitness Product 0549,Sports,Fitness,1750.12,2239.62
550,Laptops Product 0550,Electronics,Laptops,1178.5,1942.51
551,Men Product 0551,Fashion,Men,4098.9,5664.19
552,Appliances Product 0552,Home & Kitchen,Appliances,277.95,403.19
553,Skincare Product 0553,Beauty,Skincare,16042.37,23016.8
554,Mobiles Product 0554,Electronics,Mobiles,2229.85,3699.35
555,Makeup Product 0555,Beauty,Makeup,20679.9,28661.72
556,Laptops Product 0556,Electronics,Laptops,85.54,152.31
557,Laptops Product 0557,Electronics,Laptops,4768.2,5827.4
558,Skincare Product 0558,Beauty,Skincare,917.7,1646.92
559,Men Product 0559,Fashion,Men,1589.72,2820.95
560,Team Sports Product 0560,Sports,Team Sports,7197.89,11288.07
561,Footwear Product 0561,Fashion,Footwear,434.72,561.26
562,Women Product 0562,Fashion,Women,305.51,493.21
563,Haircare Product 0563,Beauty,Haircare,6033.29,8906.25
564,Appliances Product 0564,Home & Kitchen,Appliances,1720.34,3100.52
565,Mobiles Product 0565,Electronics,Mobiles,332.96,582.82
566,Appliances Product 0566,Home & Kitchen,Appliances,1782.38,2495.81
567,Furniture Product 0567,Home & Kitchen,Furniture,1304.49,2165.22
568,Cookware Product 0568,Home & Kitchen,Cookware,6141.21,8327.64
569,Comics Product 0569,Books,Comics,116.09,152.34
570,Sportswear Product 0570,Sports,Sportswear,3534.13,4533.32
571,Academic Product 0571,Books,Academic,2965.75,5059.92
572,Non-Fiction Product 0572,Books,Non-Fiction,7672.37,11400.47
573,Men Product 0573,Fashion,Men,21168.58,26273.14
574,Accessories Product 0574,Electronics,Accessories,1467.47,1934.8
575,Men Product 0575,Fashion,Men,638.02,1097.05
576,Fitness Product 0576,Sports,Fitness,186.36,271.79
577,Men Product 0577,Fashion,Men,848.12,1061.42
578,Men Product 0578,Fashion,Men,149.34,223.29
579,Audio Product 0579,Electronics,Audio,12343.22,15904.11
580,Cookware Product 0580,Home & Kitchen,Cookware,11144.19,16295.58
581,Decor Product 0581,Home & Kitchen,Decor,980.14,1693.29
582,Decor Product 0582,Home & Kitchen,Decor,399.88,677.85
583,Team Sports Product 0583,Sports,Team Sports,167.51,297.74
584,Accessories Product 0584,Electronics,Accessories,12699.48,21069.75
585,Fiction Product 0585,Books,Fiction,19419.29,24541.75
586,Accessories Product 0586,Electronics,Accessories,511.18,704.54
587,Non-Fiction Product 0587,Books,Non-Fiction,4163.75,5555.43
588,Men Product 0588,Fashion,Men,483.81,673.97
589,Makeup Product 0589,Beauty,Makeup,362.98,554.7
590,Laptops Product 0590,Electronics,Laptops,103.25,169.67
591,Fragrance Product 0591,Beauty,Fragrance,3429.56,4287.4
592,Outdoor Product 0592,Sports,Outdoor,246.95,358.41
593,Accessories Product 0593,Electronics,Accessories,109.59,161.18
594,Accessories Product 0594,Electronics,Accessories,225.88,275.82
595,Decor Product 0595,Home & Kitchen,Decor,606.8,928.31
596,Audio Product 0596,Electronics,Audio,5711.43,7316.59
597,Laptops Product 0597,Electronics,Laptops,381.03,486.73
598,Makeup Product 0598,Beauty,Makeup,15948.07,26024.03
599,Accessories Product 0599,Electronics,Accessories,461.36,801.52
600,Skincare Product 0600,Beauty,Skincare,835.7,1027.39
601,Fitness Product 0601,Sports,Fitness,353.86,532.13
602,Makeup Product 0602,Beauty,Makeup,360.79,655.26
603,Mobiles Product 0603,Electronics,Mobiles,158.0,230.74
604,Women Product 0604,Fashion,Women,596.22,831.31
605,Cookware Product 0605,Home & Kitchen,Cookware,16801.76,22120.85
606,Cookware Product 0606,Home & Kitchen,Cookware,6583.85,8182.82
607,Decor Product 0607,Home & Kitchen,Decor,19310.67,24226.28
608,Non-Fiction Product 0608,Books,Non-Fiction,221.72,275.83
609,Haircare Product 0609,Beauty,Haircare,1182.27,2116.2
610,Mobiles Product 0610,Electronics,Mobiles,421.68,568.16
611,Accessories Product 0611,Fashion,Accessories,6048.66,9899.9
612,Cookware Product 0612,Home & Kitchen,Cookware,25263.72,42061.39
613,Fiction Product 0613,Books,Fiction,13104.54,17105.84
614,Academic Product 0614,Books,Academic,122.0,184.12
615,Decor Product 0615,Home & Kitchen,Decor,752.85,944.03
616,Appliances Product 0616,Home & Kitchen,Appliances,99.43,177.09
617,Men Product 0617,Fashion,Men,145.21,189.42
618,Men Product 0618,Fashion,Men,139.73,238.07
619,Accessories Product 0619,Electronics,Accessories,446.37,746.85
620,Haircare Product 0620,Beauty,Haircare,596.15,878.13
621,Cookware Product 0621,Home & Kitchen,Cookware,1008.85,1535.98
622,Skincare Product 0622,Beauty,Skincare,1073.99,1576.46
623,Appliances Product 0623,Home & Kitchen,Appliances,10651.59,13251.43
624,Makeup Product 0624,Beauty,Makeup,248.12,341.06
625,Fragrance Product 0625,Beauty,Fragrance,235.66,375.02
626,Footwear Product 0626,Fashion,Footwear,3409.14,5713.46
627,Haircare Product 0627,Beauty,Haircare,2756.2,4154.58
628,Men Product 0628,Fashion,Men,246.58,366.97
629,Audio Product 0629,Electronics,Audio,15098.86,21195.86
630,Laptops Product 0630,Electronics,Laptops,630.86,1014.54
631,Cookware Product 0631,Home & Kitchen,Cookware,957.48,1264.46
632,Mobiles Product 0632,Electronics,Mobiles,994.78,1725.29
633,Haircare Product 0633,Beauty,Haircare,685.72,977.75
634,Cookware Product 0634,Home & Kitchen,Cookware,2746.76,3823.69
635,Laptops Product 0635,Electronics,Laptops,868.89,1434.18
636,Outdoor Product 0636,Sports,Outdoor,523.37,677.04
637,Makeup Product 0637,Beauty,Makeup,20558.23,28705.93
638,Accessories Product 0638,Fashion,Accessories,651.58,899.54
639,Furniture Product 0639,Home & Kitchen,Furniture,5937.43,8675.49
640,Audio Product 0640,Electronics,Audio,897.0,1127.46
641,Men Product 0641,Fashion,Men,1386.05,1879.74
642,Team Sports Product 0642,Sports,Team Sports,385.76,590.67
643,Laptops Product 0643,Electronics,Laptops,7287.78,11861.17
644,Footwear Product 0644,Fashion,Footwear,6183.3,10863.4
645,Comics Product 0645,Books,Comics,101.5,170.69
646,Men Product 0646,Fashion,Men,174.07,212.79
647,Footwear Product 0647,Fashion,Footwear,21016.74,31851.89
648,Skincare Product 0648,Beauty,Skincare,20776.52,26211.61
649,Outdoor Product 0649,Sports,Outdoor,1691.12,2837.19
650,Accessories Product 0650,Fashion,Accessories,1751.84,2634.95
651,Sportswear Product 0651,Sports,Sportswear,13610.37,16816.63
652,Footwear Product 0652,Fashion,Footwear,192.64,335.26
653,Fitness Product 0653,Sports,Fitness,4750.98,6687.98
654,Fiction Product 0654,Books,Fiction,1901.24,2381.98
655,Footwear Product 0655,Fashion,Footwear,9077.86,11257.07
656,Footwear Product 0656,Fashion,Footwear,139.07,178.66
657,Footwear Product 0657,Fashion,Footwear,3665.85,4693.17
658,Team Sports Product 0658,Sports,Team Sports,2764.64,3807.58
659,Sportswear Product 0659,Sports,Sportswear,12090.2,19835.8
660,Audio Product 0660,Electronics,Audio,5716.79,7650.1
661,Skincare Product 0661,Beauty,Skincare,20292.75,24924.65
662,Outdoor Product 0662,Sports,Outdoor,17975.53,25976.12
663,Skincare Product 0663,Beauty,Skincare,996.56,1606.35
664,Makeup Product 0664,Beauty,Makeup,234.92,333.29
665,Accessories Product 0665,Electronics,Accessories,4299.05,5837.41
666,Footwear Product 0666,Fashion,Footwear,14557.55,24013.02
667,Outdoor Product 0667,Sports,Outdoor,172.53,231.84
668,Academic Product 0668,Books,Academic,2716.88,3834.11
669,Laptops Product 0669,Electronics,Laptops,209.28,292.56
670,Footwear Product 0670,Fashion,Footwear,111.01,175.47
671,Sportswear Product 0671,Sports,Sportswear,4602.5,7775.51
672,Skincare Product 0672,Beauty,Skincare,5657.7,7876.17
673,Women Product 0673,Fashion,Women,3480.85,4914.49
674,Mobiles Product 0674,Electronics,Mobiles,14152.81,22070.2
675,Makeup Product 0675,Beauty,Makeup,151.15,239.96
676,Fitness Product 0676,Sports,Fitness,177.98,276.47
677,Fragrance Product 0677,Beauty,Fragrance,15529.75,22761.94
678,Fragrance Product 0678,Beauty,Fragrance,2269.84,2791.24
679,Men Product 0679,Fashion,Men,554.09,732.77
680,Fiction Product 0680,Books,Fiction,8520.19,10923.75
681,Sportswear Product 0681,Sports,Sportswear,18587.46,27074.68
682,Women Product 0682,Fashion,Women,5701.86,8239.04
683,Non-Fiction Product 0683,Books,Non-Fiction,9034.77,14929.36
684,Comics Product 0684,Books,Comics,576.46,774.1
685,Sportswear Product 0685,Sports,Sportswear,532.95,802.85
686,Women Product 0686,Fashion,Women,17041.15,22707.59
687,Men Product 0687,Fashion,Men,3524.95,5337.23
688,Cookware Product 0688,Home & Kitchen,Cookware,338.66,584.6
689,Appliances Product 0689,Home & Kitchen,Appliances,1880.45,3151.29
690,Women Product 0690,Fashion,Women,6200.55,8061.84
691,Accessories Product 0691,Fashion,Accessories,330.93,533.91
692,Appliances Product 0692,Home & Kitchen,Appliances,4185.0,6735.05
693,Fiction Product 0693,Books,Fiction,153.47,191.61
694,Women Product 0694,Fashion,Women,636.99,875.52
695,Footwear Product 0695,Fashion,Footwear,4370.33,7523.86
696,Men Product 0696,Fashion,Men,210.29,357.17
697,Accessories Product 0697,Electronics,Accessories,340.05,545.35
698,Fitness Product 0698,Sports,Fitness,17596.53,24770.63
699,Cookware Product 0699,Home & Kitchen,Cookware,5678.95,7539.14
700,Women Product 0700,Fashion,Women,1698.5,2721.46
701,Accessories Product 0701,Fashion,Accessories,400.92,510.68
702,Women Product 0702,Fashion,Women,631.63,1090.0
703,Accessories Product 0703,Fashion,Accessories,2556.04,4217.52
704,Audio Product 0704,Electronics,Audio,300.26,369.77
705,Cookware Product 0705,Home & Kitchen,Cookware,1444.29,2463.05
706,Women Product 0706,Fashion,Women,1274.67,1613.93
707,Sportswear Product 0707,Sports,Sportswear,1770.04,2391.75
708,Women Product 0708,Fashion,Women,157.79,276.95
709,Mobiles Product 0709,Electronics,Mobiles,189.52,278.46
710,Mobiles Product 0710,Electronics,Mobiles,28012.62,40590.68
711,Makeup Product 0711,Beauty,Makeup,35556.35,44352.42
712,Decor Product 0712,Home & Kitchen,Decor,1183.65,1783.42
713,Accessories Product 0713,Electronics,Accessories,9842.64,14676.79
714,Makeup Product 0714,Beauty,Makeup,3928.97,6769.76
715,Audio Product 0715,Electronics,Audio,213.77,295.84
716,Accessories Product 0716,Fashion,Accessories,510.18,840.57
717,Decor Product 0717,Home & Kitchen,Decor,529.64,927.67
718,Non-Fiction Product 0718,Books,Non-Fiction,3913.19,4777.03
719,Accessories Product 0719,Electronics,Accessories,2714.26,4358.15
720,Furniture Product 0720,Home & Kitchen,Furniture,18855.21,32062.08
721,Non-Fiction Product 0721,Books,Non-Fiction,10909.89,14765.8
722,Furniture Product 0722,Home & Kitchen,Furniture,16801.54,21767.77
723,Women Product 0723,Fashion,Women,15078.79,26579.88
724,Cookware Product 0724,Home & Kitchen,Cookware,9117.71,15762.14
725,Audio Product 0725,Electronics,Audio,595.78,1037.31
726,Footwear Product 0726,Fashion,Footwear,294.31,523.05
727,Comics Product 0727,Books,Comics,3025.2,4155.19
728,Footwear Product 0728,Fashion,Footwear,5839.01,8237.37
729,Footwear Product 0729,Fashion,Footwear,1032.9,1416.95
730,Men Product 0730,Fashion,Men,14223.5,20717.95
731,Furniture Product 0731,Home & Kitchen,Furniture,30646.78,39763.47
732,Women Product 0732,Fashion,Women,2859.0,4098.34
733,Furniture Product 0733,Home & Kitchen,Furniture,1698.46,2128.23
734,Appliances Product 0734,Home & Kitchen,Appliances,13671.62,20072.12
735,Footwear Product 0735,Fashion,Footwear,131.86,172.71
736,Sportswear Product 0736,Sports,Sportswear,209.47,317.38
737,Cookware Product 0737,Home & Kitchen,Cookware,13615.73,20397.78
738,Men Product 0738,Fashion,Men,8214.39,10541.7
739,Accessories Product 0739,Electronics,Accessories,974.28,1682.49
740,Decor Product 0740,Home & Kitchen,Decor,18417.05,26215.41
741,Accessories Product 0741,Fashion,Accessories,862.15,1155.52
742,Haircare Product 0742,Beauty,Haircare,4485.16,5959.45
743,Women Product 0743,Fashion,Women,4241.48,5976.41
744,Furniture Product 0744,Home & Kitchen,Furniture,293.66,437.66
745,Non-Fiction Product 0745,Books,Non-Fiction,486.87,784.76
746,Accessories Product 0746,Electronics,Accessories,24419.14,30694.86
747,Fragrance Product 0747,Beauty,Fragrance,282.9,435.34
748,Fragrance Product 0748,Beauty,Fragrance,314.83,411.15
749,Haircare Product 0749,Beauty,Haircare,1358.83,2432.78
750,Non-Fiction Product 0750,Books,Non-Fiction,157.01,256.27
751,Makeup Product 0751,Beauty,Makeup,17439.88,27109.7
752,Decor Product 0752,Home & Kitchen,Decor,196.27,268.38
753,Cookware Product 0753,Home & Kitchen,Cookware,3429.24,5390.03
754,Cookware Product 0754,Home & Kitchen,Cookware,605.92,1079.74
755,Audio Product 0755,Electronics,Audio,9574.32,16038.89
756,Non-Fiction Product 0756,Books,Non-Fiction,2860.79,4614.37
757,Accessories Product 0757,Electronics,Accessories,855.27,1431.33
758,Haircare Product 0758,Beauty,Haircare,27545.01,45528.52
759,Haircare Product 0759,Beauty,Haircare,166.97,220.39
760,Fitness Product 0760,Sports,Fitness,2845.39,4303.05
761,Men Product 0761,Fashion,Men,31031.3,47060.02
762,Fragrance Product 0762,Beauty,Fragrance,6734.31,8303.88
763,Decor Product 0763,Home & Kitchen,Decor,7394.52,11026.57
764,Haircare Product 0764,Beauty,Haircare,144.68,180.74
765,Furniture Product 0765,Home & Kitchen,Furniture,107.11,169.82
766,Academic Product 0766,Books,Academic,121.77,185.01
767,Laptops Product 0767,Electronics,Laptops,31307.87,47653.02
768,Appliances Product 0768,Home & Kitchen,Appliances,30960.53,44391.6
769,Women Product 0769,Fashion,Women,741.13,1047.17
770,Outdoor Product 0770,Sports,Outdoor,501.75,813.21
771,Haircare Product 0771,Beauty,Haircare,267.65,350.21
772,Accessories Product 0772,Electronics,Accessories,694.33,1015.01
773,Accessories Product 0773,Electronics,Accessories,710.88,1288.06
774,Decor Product 0774,Home & Kitchen,Decor,8221.85,11585.59
775,Footwear Product 0775,Fashion,Footwear,17602.59,22995.61
776,Footwear Product 0776,Fashion,Footwear,7091.51,11481.89
777,Decor Product 0777,Home & Kitchen,Decor,3592.79,6413.12
778,Makeup Product 0778,Beauty,Makeup,9855.77,12834.07
779,Decor Product 0779,Home & Kitchen,Decor,8905.1,10945.38
780,Fiction Product 0780,Books,Fiction,1357.49,2378.76
781,Decor Product 0781,Home & Kitchen,Decor,847.75,1055.37
782,Men Product 0782,Fashion,Men,501.67,775.38
783,Women Product 0783,Fashion,Women,6242.82,7762.88
784,Appliances Product 0784,Home & Kitchen,Appliances,28625.23,39472.92
785,Appliances Product 0785,Home & Kitchen,Appliances,3466.17,4385.53
786,Decor Product 0786,Home & Kitchen,Decor,22926.59,30080.49
787,Laptops Product 0787,Electronics,Laptops,90.84,162.93
788,Women Product 0788,Fashion,Women,8600.82,15151.11
789,Furniture Product 0789,Home & Kitchen,Furniture,14780.96,21361.28
790,Laptops Product 0790,Electronics,Laptops,3428.99,5861.55
791,Footwear Product 0791,Fashion,Footwear,22992.3,34088.97
792,Decor Product 0792,Home & Kitchen,Decor,3729.47,4617.11
793,Accessories Product 0793,Electronics,Accessories,381.94,606.65
794,Mobiles Product 0794,Electronics,Mobiles,358.18,525.19
795,Footwear Product 0795,Fashion,Footwear,2476.34,3787.9
796,Skincare Product 0796,Beauty,Skincare,20912.45,29042.92
797,Non-Fiction Product 0797,Books,Non-Fiction,137.56,228.38
798,Accessories Product 0798,Electronics,Accessories,3114.69,5022.21
799,Mobiles Product 0799,Electronics,Mobiles,10264.67,13128.41
800,Audio Product 0800,Electronics,Audio,225.53,293.25
801,Accessories Product 0801,Fashion,Accessories,225.56,295.59
802,Footwear Product 0802,Fashion,Footwear,953.99,1258.31
803,Decor Product 0803,Home & Kitchen,Decor,496.31,736.31
804,Team Sports Product 0804,Sports,Team Sports,354.5,474.69
805,Makeup Product 0805,Beauty,Makeup,311.39,475.74
806,Comics Product 0806,Books,Comics,184.96,320.44
807,Audio Product 0807,Electronics,Audio,3421.73,5214.37
808,Audio Product 0808,Electronics,Audio,4842.68,8168.62
809,Furniture Product 0809,Home & Kitchen,Furniture,5835.88,8902.54
810,Accessories Product 0810,Electronics,Accessories,2083.08,3304.88
811,Fiction Product 0811,Books,Fiction,27070.73,38032.79
812,Decor Product 0812,Home & Kitchen,Decor,16176.56,24978.63
813,Accessories Product 0813,Fashion,Accessories,28947.36,39091.16
814,Furniture Product 0814,Home & Kitchen,Furniture,987.96,1435.41
815,Cookware Product 0815,Home & Kitchen,Cookware,19623.55,24582.82
816,Mobiles Product 0816,Electronics,Mobiles,7245.69,12610.48
817,Cookware Product 0817,Home & Kitchen,Cookware,795.23,1080.94
818,Footwear Product 0818,Fashion,Footwear,203.82,278.62
819,Academic Product 0819,Books,Academic,6382.01,7911.56
820,Footwear Product 0820,Fashion,Footwear,215.51,331.39
821,Men Product 0821,Fashion,Men,522.75,826.52
822,Accessories Product 0822,Electronics,Accessories,1637.17,2744.42
823,Sportswear Product 0823,Sports,Sportswear,4840.42,7786.68
824,Mobiles Product 0824,Electronics,Mobiles,22328.8,32572.52
825,Fiction Product 0825,Books,Fiction,3653.65,4707.21
826,Women Product 0826,Fashion,Women,4646.06,7412.85
827,Audio Product 0827,Electronics,Audio,538.24,908.28
828,Footwear Product 0828,Fashion,Footwear,5068.34,8129.19
829,Academic Product 0829,Books,Academic,1101.41,1908.02
830,Furniture Product 0830,Home & Kitchen,Furniture,17427.2,21778.34
831,Furniture Product 0831,Home & Kitchen,Furniture,1151.87,1466.21
832,Laptops Product 0832,Electronics,Laptops,1442.41,2277.64
833,Men Product 0833,Fashion,Men,1141.62,1851.22
834,Laptops Product 0834,Electronics,Laptops,13259.48,16689.98
835,Fragrance Product 0835,Beauty,Fragrance,21032.89,38208.39
836,Fiction Product 0836,Books,Fiction,715.06,1004.08
837,Fiction Product 0837,Books,Fiction,1888.69,2368.8
838,Audio Product 0838,Electronics,Audio,6226.02,9058.53
839,Footwear Product 0839,Fashion,Footwear,14997.72,27228.93
840,Laptops Product 0840,Electronics,Laptops,1608.14,2640.21
841,Accessories Product 0841,Fashion,Accessories,225.63,282.37
842,Fitness Product 0842,Sports,Fitness,708.24,1277.04
843,Men Product 0843,Fashion,Men,2409.25,3669.34
844,Fitness Product 0844,Sports,Fitness,1294.52,1696.11
845,Team Sports Product 0845,Sports,Team Sports,344.17,443.35
846,Appliances Product 0846,Home & Kitchen,Appliances,126.26,185.96
847,Accessories Product 0847,Fashion,Accessories,4984.69,8134.67
848,Audio Product 0848,Electronics,Audio,34125.44,47934.35
849,Decor Product 0849,Home & Kitchen,Decor,19426.01,31270.74
850,Appliances Product 0850,Home & Kitchen,Appliances,4915.15,7941.47
851,Comics Product 0851,Books,Comics,15295.35,19914.48
852,Appliances Product 0852,Home & Kitchen,Appliances,392.03,662.61
853,Makeup Product 0853,Beauty,Makeup,3075.79,5577.22
854,Haircare Product 0854,Beauty,Haircare,136.71,213.3
855,Outdoor Product 0855,Sports,Outdoor,6228.35,9124.95
856,Haircare Product 0856,Beauty,Haircare,31075.01,41972.18
857,Decor Product 0857,Home & Kitchen,Decor,16947.54,22272.99
858,Fragrance Product 0858,Beauty,Fragrance,2439.15,3345.19
859,Accessories Product 0859,Fashion,Accessories,10539.29,14655.05
860,Accessories Product 0860,Fashion,Accessories,26339.58,36093.87
861,Laptops Product 0861,Electronics,Laptops,327.93,526.11
862,Cookware Product 0862,Home & Kitchen,Cookware,9827.83,15044.8
863,Academic Product 0863,Books,Academic,515.3,719.25
864,Appliances Product 0864,Home & Kitchen,Appliances,13888.18,24463.76
865,Accessories Product 0865,Fashion,Accessories,167.26,265.6
866,Laptops Product 0866,Electronics,Laptops,278.66,422.39
867,Mobiles Product 0867,Electronics,Mobiles,6846.94,9865.5
868,Laptops Product 0868,Electronics,Laptops,282.1,414.03
869,Footwear Product 0869,Fashion,Footwear,279.48,375.7
870,Comics Product 0870,Books,Comics,2562.03,3779.78
871,Decor Product 0871,Home & Kitchen,Decor,15224.62,19171.8
872,Furniture Product 0872,Home & Kitchen,Furniture,465.7,713.51
873,Accessories Product 0873,Fashion,Accessories,13746.53,19869.22
874,Cookware Product 0874,Home & Kitchen,Cookware,9026.23,16385.5
875,Academic Product 0875,Books,Academic,2748.38,4336.15
876,Cookware Product 0876,Home & Kitchen,Cookware,5030.29,6416.39
877,Women Product 0877,Fashion,Women,121.43,189.72
878,Footwear Product 0878,Fashion,Footwear,782.66,1265.7
879,Fitness Product 0879,Sports,Fitness,482.7,692.79
880,Men Product 0880,Fashion,Men,204.82,358.54
881,Cookware Product 0881,Home & Kitchen,Cookware,1000.51,1442.63
882,Audio Product 0882,Electronics,Audio,745.05,1178.89
883,Academic Product 0883,Books,Academic,6763.96,10351.34
884,Sportswear Product 0884,Sports,Sportswear,3697.61,4841.9
885,Laptops Product 0885,Electronics,Laptops,21993.73,30180.89
886,Sportswear Product 0886,Sports,Sportswear,234.05,349.09
